,TITLE,REGION,SPECIFIC REGION,HIGHEST,lat,lon,COAST,RIVERS,LAKES,WATERFALLS,OLD GROWTH,FALL FOLIAGE,WILDFLOWERS/MEADOWS,MOUNTAIN VIEWS,SUMMITS,WILDLIFE,RIDGES,ESTABLISHED CAMPSITES,DIFFICULTY,LABEL
700,Indian Dan State Wildlife Refuge,North Cascades,Methow/Sawtooth,1700.0,48.11172943,-119.8670626,0,0,1,0,0,0,0,1,0,1,0,0,easy,12
701,Mount Washington,Snoqualmie Region,North Bend Area,4450.0,47.44198333,-121.6722,0,0,0,0,1,0,1,1,1,0,0,0,very strenuous,6
702,Melton Creek Trail,Eastern Washington,Palouse and Blue Mountains,6200.0,46.11915828,-117.5367367,0,1,0,0,0,0,0,0,1,0,0,0,very strenuous,6
703,Wenatchee Guard Station,Eastern Washington,Palouse and Blue Mountains,5480.0,46.1217565,-117.3795779,0,0,0,0,0,1,1,1,1,1,1,0,strenuous,0
704,Panjab Trail,Eastern Washington,Palouse and Blue Mountains,5600.0,46.1716201,-117.7212063,0,1,0,0,0,0,1,1,0,1,1,1,very strenuous,0
705,Mount Misery Loop,Eastern Washington,Palouse and Blue Mountains,6387.0,46.11915828,-117.5367367,0,0,0,0,0,1,1,1,0,1,1,0,very strenuous,0
706,Bob Heirman Wildlife Preserve,Puget Sound and Islands,Seattle-Tacoma Area,92.0,47.86152141,-122.0932245,0,1,0,0,0,0,1,0,0,1,0,0,easy,13
707,Saint Edward State Park,Puget Sound and Islands,Seattle-Tacoma Area,400.0,47.73285815,-122.2582626,0,0,1,0,0,1,1,0,0,1,0,0,easy,7
708,Capitol State Forest - Porter Trail,Olympic Peninsula,Olympia,2050.0,46.97740352,-123.257469,0,0,0,0,0,0,1,0,0,1,0,0,moderately strenuous,13
709,Capitol State Forest - Bob Bammert Grove Loop,Olympic Peninsula,Olympia,560.0,46.896891,-123.095249,0,0,0,0,1,1,0,0,0,0,0,0,easy,7
710,Mount Spokane - Trail 110/140 Loop,Eastern Washington,Spokane Area/Coeur d'Alene,5000.0,47.885082,-117.083312,0,0,0,0,0,0,0,0,0,0,0,0,moderately strenuous,9
711,Black Hole Falls,South Cascades,Dark Divide,1532.0,45.97899,-122.25488,0,1,0,1,0,0,0,1,1,0,0,0,very strenuous,2
712,Narada Falls,Mount Rainier Area,SW - Longmire/Paradise,4650.0,46.77522,-121.74604,0,1,0,1,0,0,0,0,0,0,0,0,easy,2
713,Mount Spokane State Park - Mount Kit Carson Trail,Eastern Washington,Spokane Area/Coeur d'Alene,5282.0,47.8882418,-117.1248991,0,0,0,0,0,1,1,1,1,1,0,0,strenuous,0
714,Golden Gardens Park,Puget Sound and Islands,Seattle-Tacoma Area,300.0,47.69055938,-122.3983839,1,0,0,0,0,1,0,1,0,1,0,0,easy,3
715,Mud Mountain Dam – Vista Trail,Mount Rainier Area,Chinook Pass - Hwy 410,1300.0,47.1431721,-121.9331306,0,1,0,0,0,1,0,1,0,0,0,0,easy,7
716,South Fork Hoh River - Big Flat,Olympic Peninsula,Pacific Coast,850.0,47.79928333,-123.95445,0,1,0,0,1,1,0,1,0,1,0,1,easy,1
717,Seaquest State Park - Silver Lake,South Cascades,Mount St. Helens,4390.0,46.29592751,-122.8176351,0,0,1,0,1,0,1,1,0,1,0,0,easy,1
718,Capitol State Forest - Sherman Creek Loop,Olympic Peninsula,Olympia,1150.0,46.93857209,-123.1300449,0,1,0,0,1,0,0,0,0,0,0,0,moderately strenuous,1
719,Shellrock Lake,South Cascades,White Pass/Cowlitz River Valley,5930.0,46.64384498,-121.3800685,0,0,1,0,0,0,0,0,0,0,0,0,strenuous,12
720,Fort Columbia State Park - Scarborough Hill,Southwest Washington,Long Beach Area,767.0,46.25297585,-123.9181423,0,1,0,0,1,0,0,1,0,0,0,0,moderate,1
721,Capitol State Forest - Rock Candy Mountain,Olympic Peninsula,Olympia,1500.0,47.031934,-123.093843,0,0,0,0,1,0,0,1,1,1,0,0,moderately strenuous,6
722,Riverside State Park - Bowl &amp; Pitcher,Eastern Washington,Spokane Area/Coeur d'Alene,2165.0,47.6962164,-117.4941444,0,1,0,0,0,0,0,0,0,0,0,0,easy,9
723,Coast Trail: Mount Maguire Loop,Puget Sound and Islands,San Juan Islands,879.0,48.3534,-123.702,1,0,0,0,0,0,0,0,1,1,1,0,very strenuous,3
724,Goldstream Provincial Park: Grand Loop,Puget Sound and Islands,San Juan Islands,510.0,48.479883,-123.548317,0,0,0,1,1,0,1,0,0,0,0,0,moderately strenuous,2
725,Roosevelt Grove of Ancient Cedars,Eastern Washington,Selkirk Range,3600.0,48.7665,-117.062383,0,0,0,1,1,1,0,0,0,0,0,0,easy,2
726,Beacon Rock State Park - Hamilton Mountain,Southwest Washington,Columbia River Gorge - WA,2400.0,45.6325,-122.02,0,0,0,1,1,1,1,1,1,1,1,0,strenuous,10
727,Guillemot Cove,Olympic Peninsula,Kitsap Peninsula,360.0,47.61597092,-122.9085159,1,1,0,0,1,0,0,1,0,1,0,0,easy,3
728,Greider Lakes,Central Cascades,Stevens Pass - West,2930.0,47.974717,-121.57955,0,0,1,0,1,0,0,1,0,0,0,1,strenuous,8
729,Greenwater Trail to Lost Lakes,Mount Rainier Area,Chinook Pass - Hwy 410,5700.0,47.1059,-121.4751,0,1,1,0,1,0,0,0,0,1,0,1,very strenuous,8
730,Green Mountain,North Cascades,Mountain Loop Highway,6500.0,48.26801207,-121.2370813,0,0,0,0,0,1,1,1,1,1,1,1,very strenuous,4
731,Slab Camp Creek and Gray Wolf River,Olympic Peninsula,Hood Canal,2540.0,47.96543333,-123.1938,0,1,0,0,1,0,1,0,0,0,0,1,moderately strenuous,1
732,Graves Creek,Olympic Peninsula,Pacific Coast,1880.0,47.57283333,-123.56985,0,1,0,0,1,0,0,0,0,1,0,0,moderately strenuous,1
733,Grassy Knoll,Southwest Washington,Columbia River Gorge - WA,3648.0,45.797633,-121.741167,0,0,0,0,0,1,1,1,1,0,0,0,moderate,6
734,Granite Mountain,Snoqualmie Region,Snoqualmie Pass,5629.0,47.3979,-121.48605,0,0,0,0,0,1,1,1,1,0,0,0,very strenuous,6
735,Granite Creek Trail to Granite Lakes,Snoqualmie Region,North Bend Area,3070.0,47.49203683,-121.6399384,0,1,0,1,1,1,0,1,0,1,0,0,strenuous,2
736,Gotchen Creek,South Cascades,Mount Adams Area,4600.0,46.12106096,-121.5148401,0,1,0,0,0,0,0,1,0,0,1,0,moderately strenuous,11
737,Deception Pass State Park - Goose Rock,Puget Sound and Islands,Whidbey Island,484.0,48.40338333,-122.6474667,1,0,0,0,1,0,1,1,0,0,0,0,moderate,3
738,Gobblers Knob,Mount Rainier Area,SW - Longmire/Paradise,5485.0,46.77895087,-121.8843766,0,0,1,0,1,0,1,1,0,0,1,1,very strenuous,8
739,Goat Mountain,North Cascades,Mount Baker Area,5600.0,48.8977,-121.6455,0,0,0,0,1,0,1,1,1,0,1,0,very strenuous,4
740,Lodge Lake,Snoqualmie Region,Snoqualmie Pass,3500.0,47.427333,-121.420433,0,0,1,0,0,0,0,0,0,0,0,0,moderate,12
741,Carne Mountain,Central Cascades,Stevens Pass - East,7085.0,48.08291667,-120.8349667,0,0,0,0,0,1,1,1,1,0,0,0,very strenuous,0
742,White Pine Creek,Central Cascades,Stevens Pass - East,3200.0,47.77063333,-120.9272,0,1,0,0,1,0,0,1,0,0,0,0,moderate,1
743,Steamboat Rock,Central Washington,Grand Coulee,2250.0,47.86352872,-119.1296009,0,0,0,0,0,0,1,1,0,1,0,0,moderate,5
744,Snoqualmie Falls,Snoqualmie Region,North Bend Area,450.0,47.54372714,-121.8369707,0,1,0,1,0,1,0,0,0,0,0,0,easy,2
745,Goat Lake,North Cascades,Mountain Loop Highway,3161.0,48.05366667,-121.4113333,0,1,1,1,1,0,0,0,0,0,0,1,strenuous,10
746,Goat Creek,South Cascades,Mount St. Helens,2400.0,46.43047935,-122.1525447,0,1,0,1,1,0,0,0,0,0,0,0,moderate,2
747,Franklin Falls,Snoqualmie Region,Snoqualmie Pass,2600.0,47.4131078,-121.4427692,0,1,0,1,0,0,0,0,0,0,0,0,easy,2
748,Fragrance Lake,Puget Sound and Islands,Bellingham Area,1050.0,48.65338333,-122.4901833,0,0,1,0,1,0,0,1,0,0,0,0,moderately strenuous,12
749,Fort Casey State Park,Puget Sound and Islands,Bellingham Area,200.0,48.17249666,-122.6829529,1,0,0,0,0,0,0,0,0,0,0,1,easy,3
750,Excelsior Pass via Nooksack River,North Cascades,Mount Baker Area,5400.0,48.90957026,-121.8017507,0,0,0,0,0,0,0,1,1,0,1,0,very strenuous,4
751,Entiat River,Central Cascades,Entiat Mountains/Lake Chelan,5760.0,48.02460567,-120.6508255,0,1,1,1,0,1,1,1,0,1,0,1,very strenuous,10
752,Elwha To Hurricane Hill,Olympic Peninsula,Northern Coast,5650.0,48.01375507,-123.58778,0,1,0,0,0,0,1,1,0,0,1,0,very strenuous,11
753,Emerald Park,Central Cascades,Entiat Mountains/Lake Chelan,6700.0,48.2002298,-120.5914623,0,0,1,0,0,0,1,1,0,0,0,0,very strenuous,12
754,Park Butte,North Cascades,Mount Baker Area,5450.0,48.70673333,-121.8122333,0,1,1,1,0,1,1,1,1,1,0,0,strenuous,10
755,Green River Natural Area - Potter's Trail,Puget Sound and Islands,Seattle-Tacoma Area,500.0,47.2763811,-122.0893598,0,1,0,0,0,1,0,0,0,1,0,0,moderate,7
756,Notch Pass,Olympic Peninsula,Hood Canal,2500.0,47.82624818,-122.9388537,0,1,0,0,0,1,0,0,0,0,1,0,very strenuous,7
757,North Fork Sullivan Creek,Eastern Washington,Selkirk Range,6600.0,48.854104,-117.287608,0,0,0,0,0,1,0,1,1,0,1,0,very strenuous,0
758,Newberry Hill Heritage Park,Olympic Peninsula,Kitsap Peninsula,350.0,47.6345401,-122.7548361,0,1,1,0,1,0,0,0,0,1,0,0,moderate,1
759,Mount Walker,Olympic Peninsula,Hood Canal,2804.0,47.7756,-122.9137333,0,0,0,0,0,0,1,1,1,1,0,0,moderately strenuous,0
760,Mount Townsend,Olympic Peninsula,Hood Canal,6260.0,47.85641667,-123.0358833,0,0,0,1,1,1,1,1,1,0,0,0,very strenuous,10
761,Mount Spokane State Park - Upper Trail 140,Eastern Washington,Spokane Area/Coeur d'Alene,5867.0,47.8859245,-117.0863656,0,0,0,0,1,1,1,1,1,1,0,0,moderate,0
762,Mount Spokane State Park - Trail 131,Eastern Washington,Spokane Area/Coeur d'Alene,5119.0,47.904632,-117.102745,0,0,0,0,1,1,1,1,0,1,0,0,easy,0
763,Mount Spokane State Park - Trail 110,Eastern Washington,Spokane Area/Coeur d'Alene,5000.0,47.90408776,-117.1246004,0,0,0,0,1,1,1,0,0,1,0,0,strenuous,0
764,Mount Dickerman,North Cascades,Mountain Loop Highway,5760.0,48.05381667,-121.49,0,0,0,0,1,1,1,1,1,0,0,1,very strenuous,6
765,Moran State Park - Mountain Lake,Puget Sound and Islands,San Juan Islands,950.0,48.65699497,-122.8189643,0,0,1,0,0,0,1,0,0,1,0,0,easy,13
766,Moran State Park - Mount Constitution via Mountain Lake,Puget Sound and Islands,San Juan Islands,2410.0,48.65693333,-122.818,0,0,1,0,1,0,0,1,1,0,0,0,moderately strenuous,6
767,Robinson Creek (Middle Fork Pasayten River),North Cascades,Pasayten,6220.0,48.7697,-120.6393,0,1,0,0,0,0,0,1,0,0,1,1,very strenuous,11
768,Maury Island Marine Park,Puget Sound and Islands,Seattle-Tacoma Area,500.0,47.38182048,-122.4086165,1,0,0,0,0,0,0,0,0,1,0,0,moderate,3
769,Lyle Cherry Orchard,Southwest Washington,Columbia River Gorge - WA,1100.0,45.6810189,-121.2459862,0,1,0,0,0,0,1,1,0,0,0,0,moderately strenuous,13
770,Navaho Peak,Snoqualmie Region,Salmon La Sac/Teanaway,7223.0,47.3661968,-120.8028207,0,0,0,0,0,0,1,1,1,0,1,0,very strenuous,4
771,Navaho Pass,Snoqualmie Region,Salmon La Sac/Teanaway,6000.0,47.36638333,-120.8026667,0,0,0,0,0,0,1,1,0,1,1,1,very strenuous,11
772,Minotaur Lake,Central Cascades,Stevens Pass - East,5580.0,47.82775,-121.02965,0,0,1,0,0,0,1,0,0,0,0,0,moderately strenuous,12
773,Lost Creek Ridge,North Cascades,Mountain Loop Highway,5700.0,48.09362604,-121.3364974,0,0,1,0,0,0,1,1,0,0,1,0,very strenuous,11
774,Toutle Trail - Blue Lake to Loowit Trail,South Cascades,Mount St. Helens,4000.0,46.16624922,-122.2623825,0,0,1,0,1,0,1,1,0,1,1,0,moderate,11
775,Little Si,Snoqualmie Region,North Bend Area,1550.0,47.48665232,-121.7535105,0,0,0,0,0,0,0,1,0,0,0,0,moderate,5
776,Lincoln Park,Puget Sound and Islands,Seattle-Tacoma Area,160.0,47.5314898,-122.3926968,1,0,0,0,1,0,0,0,0,0,0,0,easy,3
777,Cedar Falls Snowshoe,North Cascades,North Cascades Highway - Hwy 20,3570.0,48.5803562,-120.48204,0,1,0,1,1,0,0,0,0,1,0,0,strenuous,2
778,Cedar Falls,North Cascades,North Cascades Highway - Hwy 20,3500.0,48.57916667,-120.4786833,0,1,0,1,1,0,1,0,0,0,0,0,moderate,2
779,Bridge Creek - McAlester Pass to Stehekin,North Cascades,North Cascades Highway - Hwy 20,4000.0,48.50750681,-120.731163,0,1,1,1,0,1,1,1,0,1,0,1,very strenuous,10
780,Big Beaver Trail,North Cascades,North Cascades Highway - Hwy 20,1980.0,48.72773253,-121.0626197,0,1,1,1,1,0,0,1,0,0,0,1,very strenuous,10
781,Anderson Butte,North Cascades,North Cascades Highway - Hwy 20,5380.0,48.6749654,-121.6213741,0,0,0,0,0,0,1,1,1,0,0,0,moderate,6
782,Boulder Creek,North Cascades,North Cascades Highway - Hwy 20,6500.0,48.7064208,-120.9185796,0,0,0,0,0,0,0,0,0,0,0,0,very strenuous,9
783,Mudhole Lake,North Cascades,North Cascades Highway - Hwy 20,6550.0,48.5792,-120.4787,0,1,1,0,0,0,0,1,0,0,0,1,very strenuous,8
784,Sourdough Creek,North Cascades,North Cascades Highway - Hwy 20,1780.0,48.71873313,-121.1180167,0,0,1,1,1,0,0,1,0,1,0,0,moderate,2
785,Pierce Mountain Trail,North Cascades,North Cascades Highway - Hwy 20,5965.0,48.72776438,-121.0626304,0,0,1,0,0,0,0,1,1,0,1,1,very strenuous,4
786,Oakes Peak Snowshoe,North Cascades,North Cascades Highway - Hwy 20,4400.0,48.58898521,-121.391201,0,0,0,0,1,0,0,1,1,0,1,0,very strenuous,4
787,Rocky Creek,North Cascades,North Cascades Highway - Hwy 20,4300.0,48.50582247,-121.496708,0,0,0,0,1,0,0,1,0,0,0,0,strenuous,5
788,Primus Peak,North Cascades,North Cascades Highway - Hwy 20,8508.0,48.582076,-121.091228,0,0,0,0,0,0,1,1,1,0,0,0,very strenuous,6
789,Snowfield Peak,North Cascades,North Cascades Highway - Hwy 20,6000.0,48.70982416,-121.1449957,0,0,1,1,1,0,1,1,1,0,1,1,very strenuous,10
790,Wallaby Peak,North Cascades,North Cascades Highway - Hwy 20,7995.0,48.526877,-120.6505831,0,0,0,0,0,0,0,0,1,0,1,0,strenuous,4
791,Washington Pass Overlook,North Cascades,North Cascades Highway - Hwy 20,5581.0,48.52453804,-120.6581339,0,0,0,0,0,0,0,1,0,0,1,0,easy,11
792,Thunder Creek,North Cascades,North Cascades Highway - Hwy 20,1900.0,48.68551667,-121.0925,0,1,0,0,1,0,0,0,0,0,1,1,strenuous,1
793,Sourdough Mountain,North Cascades,North Cascades Highway - Hwy 20,5985.0,48.71786667,-121.1455,0,0,0,0,0,0,1,1,1,0,0,0,very strenuous,6
794,Slide Lake,North Cascades,North Cascades Highway - Hwy 20,3100.0,48.4265,-121.36915,0,1,1,0,1,0,0,1,0,0,0,0,easy,1
795,Fourth of July Pass via Panther Creek,North Cascades,North Cascades Highway - Hwy 20,3500.0,48.70602932,-120.9732056,0,1,0,0,0,0,0,1,0,0,0,1,very strenuous,1
796,Ebey's Landing,Puget Sound and Islands,Whidbey Island,260.0,48.20495,-122.706,1,0,0,0,0,0,1,1,0,1,0,0,moderate,3
797,Frater Lake,Eastern Washington,Selkirk Range,3318.0,48.654583,-117.484933,0,0,0,0,0,0,0,0,0,0,0,0,easy,9
798,Gifford Peak,South Cascades,Mount Adams Area,5200.0,45.93707331,-121.8204188,0,0,1,0,0,0,0,0,0,0,0,1,moderately strenuous,8
799,Gibbs Lake,Olympic Peninsula,Hood Canal,480.0,47.97036667,-122.8107667,0,0,1,0,1,0,0,0,0,1,0,0,easy,1
800,Garland Peak,Central Cascades,Entiat Mountains/Lake Chelan,7400.0,47.97863333,-120.7266333,0,0,0,0,0,0,1,1,0,0,1,0,very strenuous,11
801,Evans Lake,Central Cascades,Stevens Pass - West,3700.0,47.65886667,-121.3229833,0,0,0,0,0,0,0,0,0,1,0,0,easy,9
802,Eldorado and Turnpike Passes,Snoqualmie Region,Salmon La Sac/Teanaway,6100.0,47.4216,-120.9373833,0,0,0,0,0,0,1,0,0,1,0,0,strenuous,13
803,Fish Lake,Mount Rainier Area,Chinook Pass - Hwy 410,5400.0,46.8306,-121.3770667,0,0,0,0,0,0,0,0,0,1,0,0,strenuous,9
804,Fifes Ridge,Mount Rainier Area,Chinook Pass - Hwy 410,6000.0,46.95176667,-121.07945,0,0,0,0,0,0,0,1,0,0,0,0,very strenuous,5
805,Riser Lake Loop,North Cascades,Methow/Sawtooth,2603.0,48.48216515,-120.1372854,0,0,0,0,0,0,0,0,0,0,0,0,moderate,9
806,Cedar River Trail,Puget Sound and Islands,Seattle-Tacoma Area,600.0,47.50003955,-122.2149181,0,1,0,0,0,0,0,0,0,0,0,0,very strenuous,13
807,Chambers Bay Loop,Puget Sound and Islands,Seattle-Tacoma Area,234.0,47.2116685,-122.5695705,1,0,0,0,0,0,0,1,0,1,0,0,easy,3
808,High Hut,Mount Rainier Area,SW - Longmire/Paradise,4760.0,46.7024458,-121.9910406,0,0,0,0,0,0,0,1,1,1,0,1,moderately strenuous,6
809,Coal Creek Falls,Issaquah Alps,Cougar Mountain,1066.0,47.53483333,-122.1288,0,0,0,1,0,0,1,0,0,0,0,0,easy,2
810,Nine Mile Falls,Eastern Washington,Okanogan Highlands/Kettle River Range,3400.0,48.542679,-118.633991,0,1,0,1,0,0,0,0,0,0,0,0,easy,2
811,Narnia Trail,Olympic Peninsula,Pacific Coast,106.0,47.20057,-124.19816,0,0,0,0,0,0,0,0,0,0,0,0,easy,9
812,Watershed Park,Olympic Peninsula,Olympia,300.0,47.02847731,-122.889137,0,1,0,0,1,0,0,0,0,1,0,0,easy,1
813,May Valley Loop,Issaquah Alps,Squak Mountain,2024.0,47.48186494,-122.0542002,0,1,0,0,0,0,1,1,0,1,0,0,moderately strenuous,13
814,Twin Lakes Snowshoe,Snoqualmie Region,Snoqualmie Pass,3100.0,47.38297629,-121.3928028,0,0,1,0,0,0,0,0,0,0,0,0,moderate,12
815,Dishman Hills Natural Area - Eagle Peak Loop,Eastern Washington,Spokane Area/Coeur d'Alene,2425.0,47.65466371,-117.2895026,0,0,0,0,1,1,1,0,1,1,0,0,moderate,0
816,South Access Road,Issaquah Alps,Squak Mountain,2037.0,47.48406189,-122.043407,0,0,0,0,0,1,1,1,1,1,0,0,moderately strenuous,0
817,Diamond Head  Snowshoe,Central Cascades,Blewett Pass,5915.0,47.3343,-120.5804,0,0,0,0,0,0,0,1,0,1,0,0,strenuous,5
818,Ghost Lake,South Cascades,Mount St. Helens,4000.0,46.305133,-122.0826,0,0,1,0,0,0,1,0,0,1,1,0,moderate,11
819,American Lake,Mount Rainier Area,Chinook Pass - Hwy 410,5858.0,46.8694,-121.51965,0,0,1,0,0,0,1,1,0,0,1,1,very strenuous,8
820,Kloshe Nanitch,Olympic Peninsula,Northern Coast,3160.0,48.068539,-124.1083,0,0,0,0,0,0,1,1,1,0,0,0,strenuous,6
821,Coal Mines Trail,Snoqualmie Region,Cle Elum Area,2375.0,47.19613479,-120.9442838,0,0,0,0,0,0,0,0,0,0,0,0,moderate,9
822,Cispus Braille Trail,South Cascades,Dark Divide,1388.0,46.43871667,-121.8526,0,1,0,0,1,0,1,0,0,1,0,0,easy,1
823,Coal Pass Snowshoe,North Cascades,Mount Baker Area,4500.0,48.83805458,-121.9044169,0,0,0,0,0,0,0,1,0,0,1,0,very strenuous,11
824,Church Creek,Olympic Peninsula,Olympia,3200.0,47.4240136,-123.5196347,0,1,1,1,1,0,1,0,0,0,1,0,strenuous,10
825,Cattle Point Lighthouse,Puget Sound and Islands,San Juan Islands,25.0,48.45357039,-122.9634476,1,0,0,0,0,0,0,0,0,0,0,0,easy,3
826,Camp Creek Falls,South Cascades,White Pass/Cowlitz River Valley,1360.0,46.448709,-121.835455,0,1,0,1,1,0,1,0,0,1,0,0,easy,2
827,Burnt Bridge Creek Greenway Trail,Southwest Washington,Vancouver Area,310.0,45.6359179,-122.580157,0,1,0,0,0,1,1,0,0,1,0,0,moderate,7
828,Bullion Basin Snowshoe,Mount Rainier Area,Chinook Pass - Hwy 410,5800.0,46.9386432,-121.4730645,0,0,0,0,0,0,0,1,0,0,0,0,moderately strenuous,5
829,De Roux Creek - Gallagher Head Lake,Snoqualmie Region,Salmon La Sac/Teanaway,5600.0,47.419164,-120.939117,0,0,1,0,0,0,1,1,0,0,1,0,strenuous,11
830,Butte Camp,South Cascades,Mount St. Helens,4750.0,46.14378,-122.23508,0,0,0,0,0,0,1,1,0,1,1,1,strenuous,11
831,Camano Ridge Trail,Puget Sound and Islands,Bellingham Area,500.0,48.21449335,-122.4819803,0,0,0,0,0,1,1,0,0,0,0,0,moderate,7
832,Bunker Hill,Southwest Washington,Columbia River Gorge - WA,2383.0,45.80765,-121.940467,0,0,0,0,0,0,0,1,1,0,0,0,moderately strenuous,6
833,Blue Lake via Cultus Creek,South Cascades,Mount Adams Area,5200.0,46.0471,-121.75615,0,0,1,0,0,0,0,1,0,0,1,0,moderately strenuous,11
834,Bluff Mountain,Southwest Washington,Lewis River Region,4390.0,45.74233333,-122.191,0,0,0,0,0,1,1,1,1,0,1,0,moderately strenuous,4
835,Forest Glen Neighborhood Park,Issaquah Alps,Cougar Mountain,980.0,47.54544521,-122.1471233,0,1,0,0,0,0,1,1,0,0,0,0,easy,13
836,Ira Spring Wetland,Olympic Peninsula,Pacific Coast,400.0,47.88152513,-124.2772241,0,1,0,0,1,0,0,0,0,1,0,0,easy,1
837,Frosty Pass,Central Cascades,Stevens Pass - East,5700.0,47.583,-120.6834,0,0,0,0,0,1,0,1,0,0,1,1,very strenuous,11
838,Alger Alp (North Route),Puget Sound and Islands,Bellingham Area,1303.0,48.64391222,-122.3555288,0,0,1,0,0,1,0,1,1,0,1,0,moderately strenuous,0
839,Roslyn Urban Forest,Snoqualmie Region,Salmon La Sac/Teanaway,3486.0,47.22277426,-120.9908438,0,0,0,0,0,0,0,1,0,1,1,0,strenuous,11
840,Palouse to Cascades Trail - Lake Keechelus,Snoqualmie Region,Snoqualmie Pass,2500.0,47.39147724,-121.3922866,0,0,1,0,0,0,0,1,1,0,0,0,easy,6
841,Dry Creek Falls,Southwest Washington,Columbia River Gorge - OR,870.0,45.662417,-121.896517,0,0,0,1,0,0,1,0,0,0,0,0,moderate,2
842,Alta Mountain,Snoqualmie Region,Snoqualmie Pass,6151.0,47.3979629,-121.2843441,0,1,1,1,0,0,1,1,1,0,1,1,very strenuous,10
843,Quincy Lakes,Central Washington,Potholes Region,1200.0,47.16037126,-119.9807715,0,0,1,0,0,0,0,0,0,0,0,0,moderate,12
844,Midnight Mountain,Eastern Washington,Okanogan Highlands/Kettle River Range,6000.0,48.728517,-118.521617,0,0,0,0,1,1,1,1,0,1,1,0,strenuous,0
845,Wahclella Falls,Southwest Washington,Columbia River Gorge - OR,350.0,45.63156564,-121.9538212,0,0,0,1,0,0,1,0,0,0,0,0,easy,2
846,Leschi Park,Puget Sound and Islands,Seattle-Tacoma Area,200.0,47.600747,-122.285608,0,0,1,0,0,0,0,0,0,0,0,0,easy,12
847,Aurora Divide,Olympic Peninsula,Northern Coast,4750.0,48.0585,-123.7883,0,1,0,1,1,1,1,1,0,1,1,0,very strenuous,10
848,Crystal Lake,North Cascades,Mountain Loop Highway,4500.0,48.21949747,-121.3478136,0,0,1,0,0,0,0,0,0,0,0,0,moderate,12
849,Adams Creek Meadows,South Cascades,Mount Adams Area,6840.0,46.28840227,-121.5527686,0,1,0,1,0,0,1,1,0,0,0,0,strenuous,2
850,Crescent Lake,Central Cascades,Stevens Pass - West,86.0,47.81661706,-121.9955456,0,0,1,0,0,0,1,1,0,1,0,0,easy,12
851,Che-che-op-tin Trail,Southwest Washington,Columbia River Gorge - WA,25.0,45.61921471,-122.027303,0,1,0,0,0,0,0,1,0,0,0,0,easy,13
852,Fullbright Park,Central Washington,Yakima,1484.0,46.53847089,-120.4760882,0,0,0,0,0,0,0,0,0,0,0,0,easy,9
853,Old Ellensburg,Central Cascades,Blewett Pass,5700.0,47.31137071,-120.5329585,0,0,0,0,0,1,1,0,0,0,0,0,moderate,9
854,Eagle Landing Park,Puget Sound and Islands,Seattle-Tacoma Area,217.0,47.47078544,-122.3653905,1,0,0,0,0,1,0,0,0,1,0,0,easy,3
855,Canyon Lake,Central Cascades,Entiat Mountains/Lake Chelan,6400.0,48.2481054,-121.1924138,0,0,1,0,0,0,1,1,0,0,1,0,very strenuous,11
856,Upper Wildcat Lake,Snoqualmie Region,Snoqualmie Pass,4920.0,47.40857355,-121.3755798,0,0,1,1,1,1,1,1,0,1,0,0,very strenuous,2
857,West Tiger 2,Issaquah Alps,Tiger Mountain,2757.0,47.5305361,-121.9791497,0,0,0,0,0,0,0,1,1,0,0,0,strenuous,6
858,Green River,South Cascades,Mount St. Helens,2850.0,46.350117,-122.10975,0,1,0,1,1,0,0,0,0,1,0,0,moderately strenuous,2
859,Hamlin Park,Puget Sound and Islands,Seattle-Tacoma Area,440.0,47.74513464,-122.3075037,0,0,0,0,0,1,1,0,0,1,0,0,easy,7
860,French Cabin Creek,Snoqualmie Region,Salmon La Sac/Teanaway,4800.0,47.33285,-121.180267,0,0,0,0,0,1,0,1,0,1,0,0,moderate,7
861,Gillette Lake and Greenleaf Overlook,Southwest Washington,Columbia River Gorge - WA,875.0,45.650467,-121.933133,0,1,1,0,1,1,1,1,0,1,0,1,moderately strenuous,8
862,Foulweather Bluff Preserve Trail,Olympic Peninsula,Kitsap Peninsula,20.0,47.92551647,-122.60077,1,0,0,0,0,0,0,1,0,1,0,0,easy,3
863,French Cabin Mountain,Snoqualmie Region,Salmon La Sac/Teanaway,5580.0,47.350683,-121.136417,0,0,0,0,0,0,1,1,1,0,1,0,strenuous,4
864,Goat Falls,Mount Rainier Area,Chinook Pass - Hwy 410,3060.0,46.9929851,-121.5116408,0,0,0,1,0,0,0,0,0,0,0,0,easy,2
865,Goat Peak Snowshoe,Mount Rainier Area,Chinook Pass - Hwy 410,6473.0,46.91726542,-121.2332296,0,0,0,0,0,0,0,0,0,0,0,0,strenuous,9
866,Franklin Ghost Town,Mount Rainier Area,Chinook Pass - Hwy 410,800.0,47.301113,-121.9523878,0,0,0,0,1,1,0,0,0,0,0,0,easy,7
867,Fairfax Ghost Town,Mount Rainier Area,NW - Carbon River/Mowich,1446.0,47.01141,-122.02141,0,1,0,0,0,1,1,0,0,1,0,0,easy,7
868,Elger Bay Preserve,Puget Sound and Islands,Bellingham Area,225.0,48.14534637,-122.4675282,1,0,0,0,0,1,1,0,0,0,0,0,easy,3
869,McCollum Park,Puget Sound and Islands,Seattle-Tacoma Area,390.0,47.87850552,-122.2238016,0,0,0,0,0,1,1,0,0,1,0,0,easy,7
